"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @BspUp2017: <U+092C><U+0947><U+0917><U+0941><U+0928><U+093E><U+0939><U+094B><U+0902> <U+0915><U+0940> <U+0930><U+093F><U+0939><U+093E><U+0908> <U+0915><U+0930><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
5/n https://t.co/1GP2a6TJh2",FALSE,0,NA,2017-03-02 07:37:04,FALSE,NA,"837205095892791296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sameeullah_dr",2,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+092E><U+0927><U+0941><U+0930><U+093E> <U+0915><U+093E><U+0902><U+0921> <U+0928><U+093E> <U+0926><U+094B><U+0939><U+0930><U+093E><U+0928><U+0947> <U+0926><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
4/n https://t.co/Sl60BzsNUB",FALSE,0,NA,2017-03-02 07:37:03,FALSE,NA,"837205093552386048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BharatParivrtan",5,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+092E><U+0927><U+0941><U+0930><U+093E> <U+0915><U+093E><U+0902><U+0921> <U+0928><U+093E> <U+0926><U+094B><U+0939><U+0930><U+093E><U+0928><U+0947> <U+0926><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
4/n https://t.co/Sl60BzsNUB",FALSE,0,NA,2017-03-02 07:36:53,FALSE,NA,"837205052955705344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sameeullah_dr",5,TRUE,FALSE,NA,NA
"RT @NeverVoteForBJP: @DigitalAtheist_ @Jaibheem_ @BspUp2017 @SudhinBhadoria @mooknayak2 @BehanJi4CM @sameeullah_dr @DalitRising @kuffir @Pa<U+2026>",FALSE,0,NA,2017-03-02 07:36:37,FALSE,NA,"837204984844464128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PankajMurTay",4,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+0905><U+0921><U+093E><U+0928><U+0940> <U+0915><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0938><U+0947> <U+092C><U+091A><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
3/n https://t.co/74nPXBXFNB",FALSE,0,NA,2017-03-02 07:36:09,FALSE,NA,"837204868133699584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDRAJEETPASW11",6,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+0905><U+0902><U+092C><U+093E><U+0928><U+0940> <U+0915><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0938><U+0947> <U+092C><U+091A><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
2/n https://t.co/dtuPSdazd4",FALSE,0,NA,2017-03-02 07:34:07,FALSE,NA,"837204355115704320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",4,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+0905><U+0921><U+093E><U+0928><U+0940> <U+0915><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0938><U+0947> <U+092C><U+091A><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
3/n https://t.co/74nPXBXFNB",FALSE,0,NA,2017-03-02 07:34:01,FALSE,NA,"837204331250118657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",6,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+092E><U+0927><U+0941><U+0930><U+093E> <U+0915><U+093E><U+0902><U+0921> <U+0928><U+093E> <U+0926><U+094B><U+0939><U+0930><U+093E><U+0928><U+0947> <U+0926><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
4/n https://t.co/Sl60BzsNUB",FALSE,0,NA,2017-03-02 07:33:56,FALSE,NA,"837204311260057600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",5,TRUE,FALSE,NA,NA
"<U+092A><U+0942><U+0930><U+094D><U+0935><U+093E><U+0902><U+091A><U+0932> <U+092E><U+0947><U+0902> <U+091A><U+0941><U+0928><U+093E><U+0935><U+0940><U+092B><U+093E><U+0907><U+0928><U+0932> <U+092E><U+0947><U+0902> 4 <U+092E><U+093E><U+0930><U+094D><U+091A> <U+0915><U+094B> 4 <U+0926><U+093F><U+0917><U+094D><U+0917><U+091C><U+094B><U+0902> <U+0915><U+0947> <U+092C><U+0940><U+091A> <U+0938><U+093F><U+092F><U+093E><U+0938><U+0940><U+0926><U+0902><U+0917><U+0932> <U+092A><U+0922><U+093C><U+0947>  @NBTLucknow @narendramodi<U+2026> https://t.co/o6TfnH9zXy",FALSE,1,NA,2017-03-02 07:33:54,TRUE,NA,"837204298962329600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DineshMishraNBT",1,FALSE,FALSE,NA,NA
"RT @BspUp2017: <U+092C><U+0947><U+0917><U+0941><U+0928><U+093E><U+0939><U+094B><U+0902> <U+0915><U+0940> <U+0930><U+093F><U+0939><U+093E><U+0908> <U+0915><U+0930><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>.

#BSP #MayawatiNextUPCM
5/n https://t.co/1GP2a6TJh2",FALSE,0,NA,2017-03-02 07:33:42,FALSE,NA,"837204250547539968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",2,TRUE,FALSE,NA,NA
