"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:46:36,FALSE,NA,"832134067348971521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinashnlall",10,TRUE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:44:05,FALSE,NA,"832133431890960385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnuragSason",10,TRUE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:43:13,FALSE,NA,"832133216437956608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","singh_k_anand",10,TRUE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:43:11,FALSE,NA,"832133207831113729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pradippandey85",10,TRUE,FALSE,NA,NA
"#SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,17,NA,2017-02-16 07:42:08,FALSE,NA,"832132940830158848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","airnewsalerts",10,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/gvBrNnVjdz",FALSE,0,NA,2017-02-16 07:30:24,TRUE,NA,"832129990913298432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/BnweDZyuaO",FALSE,0,NA,2017-02-16 07:00:36,TRUE,NA,"832122490445058049",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"RT @sanjaypugalia: Looking at #Tata #Infosys &amp; #SamajwadiParty etc. The question is be it politics or biz , when will Indians learn to plan…",FALSE,0,NA,2017-02-16 06:53:37,FALSE,NA,"832120731186106368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khemanijitendra",12,TRUE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/oX1PEDK1GN",FALSE,0,NA,2017-02-16 06:30:22,TRUE,NA,"832114882514472960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/meBHBC1avj",FALSE,0,NA,2017-02-16 06:30:22,TRUE,NA,"832114882136924160",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"RT @goupalkanand: script drama of family  #SamajwadiParty ends wid extricating shivpal yadav shrewdly,  father-son relations r pure in worl…",FALSE,0,NA,2017-02-16 06:20:22,FALSE,NA,"832112366800293889",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","Script_robot",1,TRUE,FALSE,NA,NA
"Sufi music remains unchallenged: Singer ... #BahujanSamajwadiParty #Commercialisation #SamajwadiParty… https://t.co/kI05zcMxZe",FALSE,0,NA,2017-02-16 06:03:25,TRUE,NA,"832108098697383936",NA,"<a href=""http://www.futurepostmagazine.com/"" rel=""nofollow"">Future Post Magazine</a>","FuturePost_News",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/JZKDyNCX6G",FALSE,0,NA,2017-02-16 06:00:31,TRUE,NA,"832107371224760320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B1><U+0087> chor chor mosere bhai <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> #upkobjpnapasandhai
#BJP_<U+0915><U+094B>_<U+0926><U+093E><U+0917>_<U+092A><U+0938><U+0902><U+0926>_<U+0939><U+0948> 
#BJPkiHawaTightHai 
@geetv79 #UPhuaBJPka… https://t.co/rxUv3UDXv2",FALSE,5,NA,2017-02-16 05:42:40,TRUE,NA,"832102877514563584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aamna783",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/BuNq4I1KKP",FALSE,0,NA,2017-02-16 05:30:18,TRUE,NA,"832099766481850368",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"RT @RuhiTewari: Spotted across Lucknow. Govt efforts to promote cycling. But could it mean more than one thing? #SamajwadiParty https://t.c…",FALSE,0,NA,2017-02-16 05:27:55,FALSE,NA,"832099167824728065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Satyanewshi",2,TRUE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-16 05:26:28,FALSE,NA,"832098802517540865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santkumarbana",35,TRUE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/oze3CzcKp8",FALSE,0,NA,2017-02-16 05:00:27,TRUE,NA,"832092252214267904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"#UPhuaBJPka We need a corruption free #UP &amp; the only hope is #Modi #BJP.
Modi stand for Development

Say No: #Congress #BSP #SamajwadiParty",FALSE,1,NA,2017-02-16 04:40:15,FALSE,NA,"832087169632235525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vimleshk659",0,FALSE,FALSE,NA,NA
"""Ab nahi bhaiya bhulne, marwa dala phool ne."" (#Demonetization)
#SamajwadiParty workers preparing for today's campa… https://t.co/C8oV7DOUI5",FALSE,1,NA,2017-02-16 04:39:25,TRUE,NA,"832086959229018112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thakur_meenal",0,FALSE,FALSE,NA,NA
"#UPhuaBJPka - they say #ManKiBaat 
#SamajwadiParty - they say kam ki baat. #UPElection2017",FALSE,0,NA,2017-02-16 04:39:16,FALSE,NA,"832086924244434945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shwetabora123",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/WTI5pYN6XF",FALSE,0,NA,2017-02-16 04:30:22,TRUE,NA,"832084683496288256",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"RT @RuhiTewari: Spotted across Lucknow. Govt efforts to promote cycling. But could it mean more than one thing? #SamajwadiParty https://t.c…",FALSE,0,NA,2017-02-16 04:23:11,FALSE,NA,"832082874320826369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hpBhat28",2,TRUE,FALSE,NA,NA
"Spotted across Lucknow. Govt efforts to promote cycling. But could it mean more than one thing? #SamajwadiParty https://t.co/Zg5Wgd3izR",FALSE,4,NA,2017-02-16 04:12:13,FALSE,NA,"832080116230467584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuhiTewari",2,FALSE,FALSE,NA,NA
"script drama of family  #SamajwadiParty ends wid extricating shivpal yadav shrewdly,  father-son relations r pure in world if one is not mad",FALSE,0,NA,2017-02-16 04:02:32,FALSE,NA,"832077679272873984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goupalkanand",1,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/jyc06cww1Y",FALSE,0,NA,2017-02-16 04:00:32,TRUE,NA,"832077173305573376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/NfJV6sU2GN",FALSE,0,NA,2017-02-16 03:30:19,TRUE,NA,"832069571083378689",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"#IsroMadeHistory. Will @yadavakhilesh too? My #cartoon #ISRO #UPElection2017 #UPFight #RahulGandhi #Congress… https://t.co/u281V3ETcu",FALSE,938,NA,2017-02-16 01:30:01,TRUE,NA,"832039297880436736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MANJULtoons",731,FALSE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-16 01:21:13,FALSE,NA,"832037083090870273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaswanti41",35,TRUE,FALSE,NA,NA
"@ndtv Take a good look at the women ""leaders"" of #SamajwadiParty coz u will see them again only at the next elections. #UPElection2017",FALSE,0,"ndtv",2017-02-15 19:20:00,FALSE,"831930342588239876","831946179277512704","37034483","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jpzach",0,FALSE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-15 19:12:25,FALSE,NA,"831944268713336832",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","konokprodhan",35,TRUE,FALSE,NA,NA
"@samachar_plus how can a voter vote for crap #SamajwadiParty ? Its unbelievable.",FALSE,2,"samachar_plus",2017-02-15 15:53:06,FALSE,"831814787847815168","831894112450158592","2889930852","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santravendor",0,FALSE,FALSE,NA,NA
"RT @AkhilGir: #SamajwadiParty #AkhileshYadav an amount of RS 20 s collected from Autowala in the Delhi Up border in the name #SamajwadiParty",FALSE,0,NA,2017-02-15 15:07:11,FALSE,NA,"831882556836491264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AkhilGir",1,TRUE,FALSE,NA,NA
"#SamajwadiParty #AkhileshYadav an amount of RS 20 s collected from Autowala in the Delhi Up border in the name #SamajwadiParty",FALSE,0,NA,2017-02-15 14:24:05,FALSE,NA,"831871709607104514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AkhilGir",1,FALSE,FALSE,NA,NA
"#Modi what is happening in #uttarpradeshpolls2017 Amount collected from Auto in Delhi-UP border is used in the Elections #SamajwadiParty",FALSE,0,NA,2017-02-15 14:21:46,FALSE,NA,"831871127664226306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AkhilGir",1,FALSE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-15 13:58:21,FALSE,NA,"831865232326852608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhargavdoc04",35,TRUE,FALSE,NA,NA
"When #RahulGandhi #akhileshyadav join hands to run together #upelections2017 #SamajwadiParty #congress… https://t.co/H6gVXrZYmY",FALSE,1,NA,2017-02-15 13:46:26,TRUE,NA,"831862232032083968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BonhomieSane",0,FALSE,FALSE,NA,NA
"RT @realVishaL: Mark it The Biggest reasn behind #SamajwadiParty loosing 2017 elections ll b @OfficeOfRG
#BJP sweeps 2ndPhase #UPElection20…",FALSE,0,NA,2017-02-15 13:29:34,FALSE,NA,"831857987690045440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grsovent",2,TRUE,FALSE,NA,NA
"Mark it The Biggest reasn behind #SamajwadiParty loosing 2017 elections ll b @OfficeOfRG
#BJP sweeps 2ndPhase #UPElection2017 @narendramodi",FALSE,2,NA,2017-02-15 13:26:31,FALSE,NA,"831857222166589441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realVishaL",2,FALSE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-15 12:42:28,FALSE,NA,"831846136130502659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaurangpari",35,TRUE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-15 12:37:17,FALSE,NA,"831844830481379329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rajeshkaore",35,TRUE,FALSE,NA,NA
"RT @pankajjha_: Is #SamajwadiParty a force to reckon with there ? https://t.co/ylO7quRMXZ",FALSE,0,NA,2017-02-15 12:08:14,FALSE,NA,"831837520400875520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vamshinimmakur1",2,TRUE,FALSE,NA,NA
"#UPElection2017 : Heavy polling recorded in 2nd phase of Election. It is 60% #Voting till 5.0 PM.
#BJP
#BSP 
#Congress
#SamajwadiParty",FALSE,1,NA,2017-02-15 12:06:19,FALSE,NA,"831837036864798720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KMShrma",0,FALSE,FALSE,NA,NA
"RT @FinancialXpress: #AmarSingh, #SamajwadiParty leader and Mulayam’s best friend, praises Modi, says may join BJP
https://t.co/1lJIhoSAfH…",FALSE,0,NA,2017-02-15 12:00:15,FALSE,NA,"831835512923111425",NA,"<a href=""http://indiatodaynews.in"" rel=""nofollow"">IndiaTodayNews1 (SNAP)</a>","IndiaTodayNews1",17,TRUE,FALSE,NA,NA
"RT @pankajjha_: Is #SamajwadiParty a force to reckon with there ? https://t.co/ylO7quRMXZ",FALSE,0,NA,2017-02-15 11:24:56,FALSE,NA,"831826622676365312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salimjavedAB",2,TRUE,FALSE,NA,NA
"@asadowaisi @EconomicTimes In Shaa Allah we will win,As promised did much appreciating works #noonecanstopAIMIM #congress #SamajwadiParty",FALSE,2,"asadowaisi",2017-02-15 11:24:52,FALSE,"831819550798655488","831826608679952384","336611577","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialIrfan44",0,FALSE,FALSE,NA,NA
"Is #SamajwadiParty a force to reckon with there ? https://t.co/ylO7quRMXZ",FALSE,7,NA,2017-02-15 11:23:19,FALSE,NA,"831826216579641346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pankajjha_",2,FALSE,FALSE,NA,NA
"#AkhileshYadav's greed for power prompted #Congress -SP alliance: #PMModi  - ANI #News https://t.co/nAzP4aj720 #SamajwadiParty #election",FALSE,0,NA,2017-02-15 11:07:24,FALSE,NA,"831822211656716288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANI_multimedia",0,FALSE,FALSE,NA,NA
"Kannauj: #PMModi hits out at #SamajwadiParty-#Congress alliance, says Akhilesh govt left poor to suffer in the state
https://t.co/FMxE3z48ZC",FALSE,5,NA,2017-02-15 10:45:22,FALSE,NA,"831816665230778368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsX",2,FALSE,FALSE,NA,NA
"RT @abpnewstv: I do not have one car in my account while #SamajwadiParty family has over 200 cars: PM @narendramodi in #Kannauj",FALSE,0,NA,2017-02-15 10:35:38,FALSE,NA,"831814216101273600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laxyasingla",35,TRUE,FALSE,NA,NA
